summary,coherence_score
"In this study, we decoded monkey functional MRI (fMRI) responses evoked stimuli signaling near far depths defined by binocular disparity, relative motion, and combination, compared to the results of an identical experiment previously performed in humans. We found that the monkey area of the MT computes fusion disparity between motion and motion depth signals, exactly as shown by human area of V3B/K kinetic occipital area (VEO). Our data reconcile previously reported discrepancies in depth processing in human monkey showing involvement in dorsal stream depth cue integration technique, despite engagement from different regions.",0.5073907971382141
"MicroRNAs belonging to the miR-34 family have been proposed to be critical modulators of the p53 pathway and potential tumor suppressors in human cancers. To formally test these hypotheses, we generated mice carrying targeted deletion of members of the microRNA family. We found that the complete inactivation of miRNA-34 function is compatible with normal development in mice. Surprisingly, p53 function appears to be intact in the majority of the cells in the mice. However, loss of miR–34 expression leads to a slight increase in cellular proliferation in vitro, and impair p53-induced cell cycle arrest and apoptosis. Furthermore, in contrast to p53–deficient mice, the mice display increased susceptibility to spontaneous, irradiation-induced, c-Myc–induced tumorigenesis. These findings suggest that miR34 plays a redundant function in p53 signaling, and suggest additional roles in the family of miRNAs.",0.5073907971382141
"Insulin is a major regulator of metabolism in metazoans, including fruit fly Drosophila melanogaster. Genome-wide association studies (GWAS) suggest a genetic basis for reductions in insulin sensitivity and insulin secretion, phenotypes commonly observed in humans with type 2 diabetes mellitus (T2DM). To identify the molecular functions of genes linked to T2DM risk, we developed a genetic tool to measure insulin-like peptide 2 (Ilp2) levels in the fruit fly. The system allowed sensitive quantification of circulating Ilp2, including measures of Ilp 2 dynamics during fasting-feeding, and demonstration of adaptive Ilp1 secretion in response to insulin receptor haploinsufficiency. Tissue specific dissection of reduced insulin signaling phenotype revealed a critical role for insulin signaling in specific peripheral tissues. Knockdown of Drosrophila orthologues of human T2 DM risk genes, including GLIS3 and BCL11A, revealed roles for Drosphila genes in Ilp3 production and secretion. Discovery of the mechanisms of regulators controlling in vivo insulin dynamics will accelerate functional dissection and diabetes genetics.",0.5073907971382141
"Cuticular lipids are found in insects that function as pheromones to communicate information about age, sex, and reproductive status. In Drosophila, the composition of the information-rich lipid profile is dynamic and changes over the lifetime of an individual. However, the molecular basis of this change is not understood. To identify genes that control cuticular lipid production in D. elegans, we performed an RNA interference screen and Direct Analysis of Real Time gas chromatography mass spectrometry to quantify changes in chemical profiles. We identified a putative gene that encodes the putative steroid dehydrogenase sex- and age-dependent effects on viability, reproductive status, and oenocyte survival. Transcriptional silencing of overexpression of spidey during embryonic development results in pupal lethality and significant changes in levels of the ecdysone metabolite 20-hydroxyecdysonic acid 20- hydroxyecdysone. In contrast, inhibiting gene expression in adulthood resulted in striking loss of cuticular hydrocarbons, desiccation resistance, and lifespan. Oenocyte loss and cuticular lipid levels were partially rescued by 20-hygienic acid supplementation. Taken together, our results identify a novel regulator of pheromerone synthesis and reveal that ecdysteroid signaling is essential for the maintenance of cuticle lipids in oenocytes in adulthood.",0.5073907971382141
"Crimean-Congo hemorrhagic fever (CCHF) is a neglected tropical disease with a high fatality rate reported in many countries. The first case of CCHF in Oman was detected in 1995 and serosurveys suggested widespread infection in humans and livestock in the country. Cases of the disease were reported in the Ministry of Health (MoH) in Oman between 1995 and 2017 retrospectively reviewed. Diagnosis was confirmed by serology and/or molecular tests in Oman. Stored RNA and recent cases were studied using sequencing of the complete open reading frame (ORF) viral S segment from Public Health England, enabling phylogenetic comparisons of S segments strains obtained from the region. In 2011–2017, the incidence steadily increased 19 (23.8%) from 80 cases clustered in Eid Al Adha. The median age was 33 (15–68) years and 79 (90%) male. The major risk of infection was contact with animals, or butchering 73/88 (83%) case related to tick bites. Severe cases-represented: 64 (72.7%) platelet count <50 x 109/L 32 (36.4%) died. The intrafamilial spread of healthcare-associated infection was a major concern in this country. Preventive measures should be introduced to reduce the risks of transmission to animal handlers and butchers and maintain safety in healthcare settings.",0.5073907971382141
"Trypanosoma brucei is a protozoan parasite that causes a wide range of diseases, including malaria, typhoid fever, and diabetes. It is a major cause of morbidity and mortality in humans and is the main cause of death in the developing world. In this study, we identified a member of the mitochondrial carrier family, TbMCP14, as a prime candidate for mediating the action of a group of anti-parasitic choline analogs. Depletion of TbmCP14 inducible in the bloodstream and procyclic forms increased resistance to these compounds 7-fold and 3-fold, respectively, compared to uninduced cells. In addition, the loss of the TbMP14 in-regulation of the bloodstream form of mitochondria resulted in a drug-induced decrease of mitochondrial membrane potential. Conversely, the depletion of the parasite-expressing procytic forms increased parasite susceptibility by 13-fold. Metabolomic analyses of parasites-expressed TbMsCP14 showed increased levels of the proline metabolite, pyrroline-5-carboxylate, suggesting a possible involvement of T.bMcp14 in energy production. These findings indicate that TbBMCP 14 is involved in energy and energy production in T. bruceis.",0.5073907971382141
"Gene co-expression networks are a method to look at large-scale transcriptional changes in aging. We have derived synonymous gene co- expression networks from AGEMAP expression data from 16-month-old and 24-month old mice. We identified a number of functional gene groups that change their expression in age and found a trend of declining correlation with age. In particular, we identified potential transcriptional mechanisms that may aid in modular correlation decline. We found computationally identified targets of NF-κB transcription factor decrease expression correlation at age. Finally, we found that genes prone to declining co-expressions tend to be co- located on the chromosome. These results indicate that transcription factors relating to chromosome domains and specific transcription factors may contribute to the decline.",0.5073907971382141
"In eukaryotic cells, there are numerous intra- and inter-chromomal interactions that regulate gene expression. However, the extent of these interactions is not clear. We developed a medium-throughput assay to screen for functional long-distance interactions that affect the average expression level of reporter gene cell-to-cell variability (noise). We found that the MET3 promoter (MET3pr) is flanked by ~1 kb invariable sequences of thousands of genomic loci, allowing contacts between different parts of the genome. Changes in MET3pr activity in a case necessarily involve mechanisms of function at distance. In a case, the locations, which deviate from the norm exhibit distinct patterns including low expression/high noise, low-expression/low noise, high expression/noise, and 3D clustering. We provide evidence that clustering occurs in the native genome and enhances transcription of endogenous Met4-target genes. Overall, our results demonstrate that only a small fraction of long-range chromosomal interactions affect gene expression in yeast.",0.5073907971382141
"Mosquito Aedes aegypti transmits important human arboviruses, including dengue, yellow fever and chikungunya viruses. A large genome containing repetitive sequences, resulted in the genome being poorly assembled — 4,758 scaffolds, assigned to each chromosome. To allow mapping genes affecting disease transmission, we improved genome assembly by scoring a large number of SNPs from recombinant progeny of cross strains of Ae. aedes. We found that a high rate of misassemblies in the current genome, for example, sequences from different chromosomes were found in the same scaffold. We also found that large regions of the genome that are suppressed by recombination, centromeres, extend to 47% of the chromosome. These results illustrate the utility of new genome assembly, and provide a list of candidate genes affecting the trait.",0.5073907971382141
"Leptospirosis is an important neglected bacterial zoonosis that is largely overlooked in Africa. In this systematic review, we aimed to compare current knowledge about the geographic distribution, prevalence, incidence and diversity of acute human leptospisrosis in Africa with the prevalence of Leptospira spp. infection in animal hosts of Africa. Following Preferred Reporting Items for Systematic Reviews and Meta-analysis (PRISMA) guidelines, we searched for studies described (1) acute and pathogenic infections in African animals. We found 97 studies described in African literature published between January 1930 and October 2014. These studies met pre-defined inclusion criteria and strict case definitions. We identified 97 studies that described acute and disease in Africa, including animal and human Leptococcus infection (n = 46) and animal Leptopira infection ( n = 51) in 26 African countries. Incidence estimates were largely restricted to Indian Ocean islands (3 101 cases per 100,000 year) and Tanzania. Data from Tanzania indicate that human disease incidence is high on mainland Africa (75 102 cases per100,000 per year). The major species (L. borgpetersenii, L. interrogans and L. kirschneri) are predominant reports in Africa isolates from a diverse range of serogroups reported in human animal infections. Cattle appear to be important hosts of a large number of LePTospira serogroup in Africa and data available will allow comparison of the Leptobacterium infection linked to human animal populations.",0.5073907971382141
"The fungus Mycosphaerella graminicola is a pathogen that infects wheat and grasses. It was first discovered in the Fertile Crescent region of North America about 10,000–12,000 years ago. The wheat-infecting lineage emerged as closely related to Mycophaerella pathogens infecting wild grasses, but the divergence of the pathogen and its closest known progenitor species is named M. Graminicola S1. The genome of S1 was obtained using Illumina sequencing resulting in 35 Mb draft genome sequence 32X. Assembled contigs aligned with previously sequenced M. graminicol genome, the alignment covered >90% of the non- repetitive portion of the M. species genome, with an average divergence of 7%. We found that structural rearrangements significantly affected the number of essential chromosomes plus the proportion of syntenic chromosomes. At the nucleotide level, essential chromosomes evolved differently. The average synonymous substitution rate for dispensable chromosomes was considerably lower than for essential chromosomes, and the average non-synonymous substitution rate was three times higher. Differences in molecular evolution related to different transmission and recombination patterns, differences in effective population sizes, and differences in the effective population size of essential and dispensable chromosome. In order to identify genes potentially involved in host specialization speciation, we calculated the ratios of synonymous and non- synonymous substitution rates to >9,500 aligned protein coding genes. We identified 43 candidate genes showing evidence of positive selection, encoding a potential pathogen effector protein. We conclude that divergence of pathogens is accompanied by structural changes in the genome structure and that positive selection may present a small number of protein coding gene.",0.5073907971382141
"RNA recognition motif (RRM) is a common RNA binding domain in eukaryotic proteins. It is of great value to engineer the specificity of target RNAs to arbitrary sequence. In the recently achieved RRM of the Rbfox protein, mutations in R118D, E147R, N151S, and E152 T were designed to target the precursor oncogenic miRNA 21b. However, a variety of molecular dynamics-based approaches have been developed to predict specific interactions between the binding site and the binding interface. Overall, we have run approximately 50 microseconds of enhanced sampling of plain molecular dynamics simulations and engineered a complex of wild-type RbFox·pre-miRNA 20b mutated systems. Comparison of available NMR data with wild type molecules (protein, RNA, complex) served to establish the accuracy of the calculations. Free energy calculations suggest improvements in affinity selectivity achieved by the S151 T replacement.",0.5073907971382141
"Enterobacterial species, including Escherichia coli and Salmonella enterica, express horizontally acquired genes with higher average content than those repressed by the nucleoid-associated protein H-NS. The classical example of H- NS is the repressed locus bgl (aryl-β, D-glucoside) operon of E. coli. The locus is “ cryptic,” and laboratory growth conditions are known to relieve the repression of bgl by H-Nucleoside. However, repression is relieved by spontaneous mutations. Here, we investigated the phylogeny of the bgl operon. Typing bgl from a representative collection of bacteria from the genus Enterobacterium revealed that it evolved in clonally present strains from three phylogenetic groups, B1, B2, and presumably replaced a cluster of ORFans in the phylogenetic group D. Interestingly, bgl was mutated in 20% of strains from the two groups, suggesting a functional role for bgl in the extraintestinal pathogenic bacteria.",0.5073907971382141
"Maternally inherited intracellular bacteria Wolbachia manipulate host reproduction in ways that foster frequency and increases in host populations. Manipulations involving cytoplasmic incompatibility (CI) are common in arthropods that produce non-viable embryos. CI is associated with the spread of a Wolbachiae variant wRi in Californian populations of Drosophila simulans, interpreted as a bistable wave, and local infection frequencies tend to increase when infection is sufficiently common to offset imperfect maternal transmission and infection costs. We describe the sequential spread of two Wolbachias variants (wRi and wAu) in natural populations from the east coast of Australia, which causes significant CI, with wRI displacing wAU 2004. We also describe the dynamics of the earlier spread in California, best understood by Fisherian waves and favourable variants, and suggest that local spread tends to occur arbitrarily low frequencies.",0.5073907971382141
"Congenital Chagas disease is a neglected tropical disease caused by the bacterium T. cruzi. The disease is transmitted by the bite of an infected mosquito and is transmitted to the lungs by the bites of infected infants. Current programs to detect congenital chagas in Latin America utilize microscopy and early life serology at 6 months. However, these programs suffer low sensitivity and high loss of follow-up in infancy. We developed a ChagAS urine nanoparticle test (Chagap) to concentrate, preserve, and detect T.cruzi antigens in urine early, and non-invasive diagnosis of congenital disease. We demonstrate that Chagap is a simple and sensitive test for the early diagnosis and early detection of congenitally infected infants in the urine. We also demonstrate that chagap sensitivity is 96.5% (71/74 endemic, 12/12 non-endemic specimens). This is comparable to PCR specimens at 0 1 month (91.3%) and significantly higher microscopy specimens at 16.42%–57.26%. Our results suggest that changap could be developed as a simple, sensitive test to early diagnosis for congenital and noninvasive Chagass disease.",0.5121560096740723
"Hepatitis B virus (HBV) persists as a global virus-specific T-cell dysfunction, and T-cells have been shown to play an important role in clinical outcomes. To determine whether circulating γδT-cells altered HBV infection relative to clinical status, we examined the frequency, phenotype, and function of peripheral blood Vδ1+ and δ2+α+β-cells in a clinically diverse North American cohort of chronic hepatitis B (CHB) and acute hepatitis B, uninfected and control subjects. We found that circulating αβ-γ-β-β cells were associated with increased TbethiEomesdim and Tbet/Eomesd expression, and increased Tbet and EomesD expression. Furthermore, we found that IFNγ/TNF responses were inversely correlated with serum ALT and HBV DNA levels. These findings suggest that circulating β-γ/β-α-β T cells may be distinct from circulating α β-ββ-κ-β–β-δα-γδβ cells in acute chronic HBV infections.",0.5121560096740723
"Francisella tularensis (Ft) causes frequently fatal, acute necrotic pneumonia in humans and animals. Following lethal Ft infection in mice, infiltration of the lungs predominantly into immature myeloid cells is elicited and the pathogenesis of host mortality. However, following a sub-lethal Ft challenge, mature myeloids elicited protective protection. In addition, inflammasome-dependent IL-1β and IL-18 are important for protection. Nlrp3 appears to be dispensable for resistance to infection with the virulent Type B live vaccine strain LVS. In vitro macrophage and in vivo IL and 1β and I-18 responses to Ft in LVS and SchuS4 deficient mice showed increased susceptibility to infection. In this study, we show that in the absence of NlrP3, Ft infected mice dramatically reduced lung pathology, diminished recruitment of death and immature myelinoid cells, and reduced bacterial burden in comparison to wildtype inflammaome-deficient mice. Moreover, increased numbers of mature neutrophils appear in the lung early after lethal vs. Ft infection and in N.l.p3 deficient mice. Finally, Ft infection induces myeloidal lung stromal cell death, which requires Nlrpp3, which drives host mortality and contributes to host morbidity.",0.5121560096740723
"Dopamine is thought to directly influence the neurophysiological mechanisms of performance monitoring and cognitive control— processes critically linked to the production of adapted behaviour. However, the mechanisms underlying these processes remain poorly understood. Here, we show that changing dopamine levels in the frontal cortex may modify neurophysiology mechanisms of markers of frontal cortex, which in turn leads to cognitive changes. This causal chain needs to be verified. We use longitudinal recordings of frontal neurophysiologic markers for months after a progressive dopaminergic lesion in non-human primates, and provide data that fail to support the simple interaction between dopamine, frontal function, and cognition. Feedback potentials, performance-monitoring signals thought to drive successful control, ceased to differentiate between feedback valence at the end of lesion, and the clinical motor threshold. In contrast, cognitive control performance was driven by oscillatory markers of cognitive control unimpaired by the lesion. These results suggest a complex non-linear set of mechanisms engaged in the brain response to the progressive dopamine lesion and suggest that the direct causal chain of dopamine and frontal physiology is not directly predictive of dopamine loss.",0.5121560096740723
"Human immunodeficiency virus type 1 (HIV-1) interactions with myeloid dendritic cells (DCs) result in virus dissemination to CD4+ T cells via a trans infection pathway dependent on virion incorporation into the host cell derived from glycosphingolipid (GSL) and GM3. The mechanism of DC-mediated HIV-1 trans infection is extremely efficacious and result in infection of multiple CD4 + T cells and exploratory contacts on the DC surface. However, the mechanism of how DCs activate the type I IFN signaling pathway dramatically enhances HIV-mediated T cell trans infection remains unclear. Here, we demonstrate that the type IFN-inducible Siglec-1, CD169, DC receptor captures HIV in a GM3-dependent manner. Selective downregulation of CD169 expression, neutralizing CD169 function, depletion of GSLs virions, abrogated DC-dependent HIV-infection and trans infection, and exogenous expression of the CD169 receptor- naïve cells rescued the GSL-dependent capture of trans infection. Our findings reveal a novel mechanism of pathogen parasitization by the host encoded cellular recognition machinery (GM3–CD169 interaction) and DC-independent HIV dissemination.",0.5121560096740723
"Visceral leishmaniasis (VL), caused by infection with Leishmania donovani complex, remains a major public health problem in endemic regions of South Asia, East Africa, and Brazil. Rapid field diagnosis relies principally on the demonstration of anti-Leishmania antibodies against clinically suspect cases. The rK39 immunochromatographic rapid diagnostic test (RDT) is based on a fragment of a kinesin-related gene derived from Brazilian L. chagasi, and recognised by L. infantum, originating from Europe. Despite the reliability of the RDT, it has been reported to have lower sensitivity in East Africa. The reason for this differential response may reside in the molecular diversity of the sequences in East African and South Asian strains. Coding sequences of the rk39 homologues from East African L. donovan strains were amplified and amplified and compared to genomic DNA, and analysed the diversity of these sequences. East African sequences revealed significant diversity in the rK40 sequence, with multiple substitutions involving charge changes, amino acid substitutions and 3′ half repeats conservative. Specific polymorphisms were found in South Asian and East African strains. Diversity in HASPB1 and HASPB2 gene repeat sequences, flank sequences and the Kinesin homologue of the synthetic antigen rK28 designed to reduce variable RDT performance, was investigated. Non-canonical combination repeat arrangements were revealed to be responsible for the differences in the kinesins in strains producing unpredicted size amplicons. This study provides new insights into the molecular and genetic diversity of strains from East Africa to East Africa and South Asia and highlights the importance of targeted comparative genomics guiding optimisation of recombinant/synthetic diagnostic antigens.",0.5121560096740723
"Buruli ulcer (BU) is a chronic ulcer caused by a parasitic disease caused by the bacterium Buruli, which is transmitted to humans by the bite of a mosquito. The disease is endemic in many parts of the world, including Africa and the Middle East. In Benin, there is a shortage of medical anthropologists working in field health service policy planning. In this paper, we describe a pioneering attempt to establish a therapeutic community for patients suffering from BU and chronic ulcers requiring long term hospital care in Benin. The project was designed and implemented by a team of social scientists working in concert with the current previous director of the hospital. Qualitative research initially investigated patients’ understanding of illness and treatment, identified questions about their treatment status after hospitalization, ascertained the level of social support and developed a series of open forums. Following hospital wide education sessions, open forums were held during the week to provide opportunity for patients and hospital staff to express concerns and render sources of discontent transparent. Patient group representatives met with hospital staff and problem solve issues in a non- confrontational manner. Psychosocial support for individual patients was provided and a second intervention took form. Patients with ulcers unrelated to BU questioned BU patients receiving preferential treatment, given special medicines, charged care. The idea of subsidized treatment for the disease was hard to justify, especially given the fact that BU is contagious. The pilot project illustrates basic principles necessary for transforming long term residential hospitals into therapeutic communities.",0.5121560096740723
"In response to replication stress, cells activate the intra-S checkpoint, induce DNA repair pathways, increase nucleotide levels, and inhibit origin firing. Here, we report that Rrm3 associates with a subset of replication origins and controls DNA synthesis during replication stress. The N-terminal domain required for DNA synthesis maps to residues 186–212 and is critical for the binding of the Orc5 origin recognition complex. Deletion of this domain by lethal cells lacking the replication checkpoint mediator Mrc1 leads to mutations in the replication stressor hydroxyurea. Our findings suggest that the role of Rr3, an Orc5-binding domain, in restricting DNA synthesis is independent of the established role of ATPase/ helicase facilitating replication fork progression and polymerase blocking obstacles.",0.5121560096740723
"Trypanosoma brucei (T.b. rhodesiense) is the causative agent of human African trypanosomiasis (HAT) in eastern and southern African countries. There is evidence of diversity in the disease progression and progression of the disease in different countries. HAT in Malawi is associated with chronic haemo-lymphatic stage infection compared to countries, Uganda, which are associated with acute and marked neurological impairment. This study raises the question of the role of host genetic factors in infection outcomes. We conducted a candidate gene association study involving 202 subjects, 70 cases and 132 controls in the northern region of Malawi. Ninety-one genes were genotyped from 17 genes: IL10, IL8, IL4, HLA-G, TNFA, APOL, IFNG, IL1B, IL2R, IL12B, and IL12R, HP, HPR, CFH, and CFH. We found a strong association between the APOL1 and G2 allele (p = 0.0000105,=0.14, CI95 = [0.05–0.41], BONF =0.00068) indicating that carriers of the G2 variant were protected against T.b., rhodesense HAT. The SNP rs2069845 and IL6 raw p < 0.05, remain significant for the Bonferroni correction. These associations were found in 15 candidate genes. Our finding confirms the results of studies that have shown that the G1 variant of APOL 1 is also associated with protection against T., r. r., and hAT.",0.5121560096740723
"Infection with Plasmodium vivax results in strong activation of monocytes, important components of the systemic inflammatory response to parasite control. The overall goal of this study was to define the role of monocyte activation in P. vivx malaria. We found that monocytes are the primary source of pro-inflammatory cytokines, and that they expressed the highest levels of activation markers, which included chemokine receptors and adhesion molecules. Morphologically, CD14+ differentiated from CD14lo monocytes displaying larger active mitochondria. Furthermore, we found that CD14− differentiated from the CD14-CD16+ monocytes by displaying a larger number of mitochondria and efficient phagocytizing of infected reticulocytes, induced by high levels of intracellular TNF-α and reactive oxygen species. Importantly, antibodies specific to ICAM-1, PECAM-2 and LFA-1 efficiently blocked the pathogenocytosis of infected monocytes. These results provide a key information about the mechanism by which monocytes activate the innate immune response and the role played by monocytes in malaria control.",0.5121560096740723
"Tegumentary Leishmaniasis (ATL) is a parasitic disease caused by the parasite Leishmania braziliensis and L. amazonensis. In this study, we used THP-1-derived macrophages infected with Leishmannia (Viannia) brazilensis, L. (Leishmania) amazonis to investigate the role of IL-32 in the host defense against the parasite. We found that the presence of the cytokine interleukin-32 (IL-32γ) is dependent on endogenous TNFα and IL-8. Remarkably, the infection index was augmented in the absence of the IL-33γ and decreased cells overexpressing the inflammatory cytokine. Mechanistically, these effects are explained by nitric oxide cathelicidin and β-defensin 2 production. Thus, endogenous IL-2 is a crucial cytokine involved in host defense of Leishmia parasites.",0.5121560096740723
"The molecular structure of spectrin is poorly understood. In this study, we combine previously reported biochemical and high-resolution crystallographic data with structural mass spectroscopy and electron microscopic data to derive a detailed, experimentally-supported quaternary structure of the spectrin heterotetramer. In addition to explaining spectrin physiological resting length ~55-65 nm, our model provides a mechanism for spectrin to undergo a seamless-fold extension of the remaining linear filament, an experimentally observed property. Our proposed model is similar to the Chinese Finger Trap: shorter molecular lengths in spectrin hollow cylinder extend by increasing the pitch of a spectrin repeat, decreases the internal diameter, and decreases its internal diameter. Our model is supported by zero-length chemical crosslink data and is indicative of approximately 90 degree bend of adjacent spectrin repeats. The domain-domain interactions model is entirely consistent with the present prototypical linear antiparallel heterosetramer and recently reported inter-strand chemical crosslinks. The model is consistent with known physical properties and spectrin, and the extension of this Chinese Finger trap Model reduces the ~180-200 nm molecular model currently common use.",0.5121560096740723
"In the nematode Caenorhabditis elegans (C. elegans), the promotion of longevity by the transcription factor DAF-16 requires reduced insulin/IGF receptor (IIR) signaling ablation in the germline, a reason for its negative impact on germ cells is unknown. Here, we show that somatic expression of DAF–16 in germ cells inhibits germline proliferation in daf-2 mutants of gld-1 tumors. In contrast to the somatic function of the tumor suppressor FOXO/DAF-15, the presence of IIR signaling does not result in tumorigenic activity, but counteracts robust lifespan extension. We also show that the cell-autonomous role of FOXO-16 in stem cell proliferation results in hyperplasia and germline disruption in the surrounding basement membrane. Our data suggest that the functional balance between DAF and IIR activities in different tissues determines longevity.",0.5121560096740723
"Rhodococcus opacus PD630 and Rhodococcus jostii RHA1 bioconvert to a diverse range of organic substrates, including triacylglycerols (TAGs). To describe the genetic basis of Rhodococococcus oleaginous metabolism, we sequenced and performed a comparative analysis of 9.27 Mb of the R. opacus and PD630 genome. Metabolic-reassessment and gene family analysis identified 261 genes implicated in Rhodococci oleaginy. We identified uncommon straight-chain odd-carbon fatty acids with high abundance stores of TAGs and high abundance of cis-heptadecenoic acids. We also identified pentadecanoic, heptadecaenoic, and cis-Heptadecanenoic acid as bioconversion pathways, and screened for R. opsacus, Ralstonia eutropha H16, C. glutamicum 13032 growth and 190 compounds. The results of the catabolic screen, phylogenetic analysis and TAGs cycle enzymes, and metabolic product characterizations are integrated into a working model of prokaryotic oleagyiny.",0.5121560096740723
"Mutations are critical drivers of cancer initiation and cancer recurrence. While extensive studies have focused on exposure-induced mutations, studies have explored the importance of tissue physiology as a modulator of mutation susceptibility in vivo. In particular, inflammation, a known cancer risk factor, is relevant for chronic inflammatory diseases and pathogen-induced inflammation. In this study, fluorescent yellow direct repeat (FYDR) mice harbor a reporter to detect misalignments in homologous recombination (HR), an important class of mutations. In FYDR mice exposed to cerulein, a potent inducer of pancreatic inflammation, inflammation induces DSBs (γH2AX foci) that days later increase cell proliferation. In isolated bouts of inflammation induce HR, overlap between inflammation-induced DNA damage and inflammation- induced cell proliferation induced HR significantly. In addition, in animals exposed to methylnitrosourea, a model alkylating agent that creates DNA lesions relevant to environmental exposures to cancer chemotherapy, we found that exposure to alkylation damage induces HR, but importantly, inflammation-mediated cell proliferation and inflammation induced HR are synergistic in a synergistic fashion. Taken together, our results demonstrate that acute bout of inflammation, which is a kinetic barrier separating DNA damage from cell proliferation, protects mutations from exposure to inflammation.",0.5121560096740723
"MicroRNAs are short, noncoding RNAs that play important roles in post-transcriptional gene regulation. Although the functions of microRNAs in plants and animals have been revealed in recent years, the transcriptional mechanism of microRNA genes is still poorly understood. To elucidate the regulation of these genes, we have developed a novel promoter prediction method, called common query voting (CoVote), to identify the putative core promoters of known microRNA gene model species. Using this method, we identify putative promoter motifs of the promoters of the genes in the model species and characterize the sequence of these motifs. We discover significant, characteristic sequence motifs in the core promoters, which match closely with known cis-acting elements of transcription initiation. These motifs are conserved in different species specific microRNA and individual species.",0.5121560096740723
"Strongyloidiasis is a parasitic disease caused by the protozoan parasite Strongyloides stercoralis. In Ecuador, ivermectin is used as a mass drug for the control of onchocerciasis. We conducted retrospective analysis of data collected from five surveys conducted in the Esmeraldas (Ecuador) region between 1990 and 2013. We found that the prevalence of the parasite T. trichiura and A. lumbricoides hookworms was significantly reduced in the areas covered by the drug. We also found that in areas where the drug was distributed, the prevalence was significantly lower than in areas that were not covered. This suggests that the drug may have a significant impact on the prevalence and pathogenicity of the parasitic worm, trichuriasis.",0.5121560096740723
"Learning rules, spike-timers-dependent plasticity (STDP), change the structure of networks of neurons based on firing activity. Previous studies have shown that STDP selectively potentiates feed-forward connections to specific axonal delays, which underlies behavioral functions in the auditory brainstem and barn owl. In this study, we investigate how STDP leads to selective potentiation of recurrent connections to different axonal dendritic delays and oscillatory activity. We develop analytical models of learning additive STDP recurrent networks driven by oscillatory inputs, which support the results of simulations of leaky integrate-to-fire neurons. In addition, we show that the selective modulation of the amplitude of the oscillatory response frequency can lead to selective amplitude of oscillatory responses in a single recurrent network. Finally, we extend our model of axonal delay selection to a range of axons and dendrites. These results support the application of models of the formation of activation in neuronal ensembles in the cortex, missing the fundamental pitch perception in the sensory brainstem.",0.5121560096740723
"HTLV-associated myelopathy/tropical spastic paraparesis (HAM/TSP) is characterized by high frequencies of peripheral blood and cerebrospinal fluid production of proinflammatory cytokines, which contribute to central nervous system inflammation in HTLV-infected patients. However, little is known about the differences in CD8+ T cell activation status in asymptomatic carrier (ACs) and patients with HAM /TSP. Here, we show that CD244, a signaling lymphocyte activation molecule (SLAM) family receptor, is significantly higher in CD4+ T cells in CD244-infecting patients, ACs in HAM/TPS, and healthy normal donors (NDs). Blockade of CD244 inhibited degranulation of IFN-γ and production of CD8 + T cells from patients in HAM and TSP, suggesting CD244 is associated with effector functions in both patients and HAM/TSSP. Furthermore, we found that the SLAM-associated protein (SAP) was overexpressed in patients and CD244 expression was associated with CD4-specific DNA loads and frequency in cells from HTLV infected patients. These findings suggest that the CD244/SAP pathway may be involved in the active regulation of the CD8-T cells in patients of HAM/PTSP, and may play roles in promoting inflammatory neurological disease.",0.5121560096740723
"Zoonotic Visceral Leishmaniasis (ZVL) is a parasitic disease caused by the protozoan Leishmania infantum, which is transmitted by phlebotomine flies. Currently, systemic insecticides for dogs are registered in a zoo-anthropophilic pool of blood feeding phlebocytes. To predict the impact of community-wide use of systemic insecticide in dog populations as a public health measure to control transmission of Leishmann infantum in humans, we developed a mathematical model to describe the transmission dynamics of L. infantum to dogs, vectorial capacity and term to represent transmission dynamics in dogs. Infected () dogs levels of infectiousness were modelled, high infectiousness and low infectiousness. Human incidence was estimated by the relationship between the infection and the dog population. We evaluated the outcomes of a wide range of scenarios comprising different combinations of initial insecticide efficacy, duration of insecticide coverage, and the proportion of dog population treated (60%, 70% & 80%). The reduction in human infection incidence was achieved by different combinations in terms of the insecticide duration and duration of dog coverage. Our results show that systemic insecticidal efficacy is 80% at 6 months and 65% efficacy require treating 70% of dogs to reduce human infections incidence by 50%.",0.5121560096740723
"Bubonic plague is the most common zoonosis in the world, but the factors responsible for persistence of the highly virulent disease remain poorly understood. Classically, endemic persistence of plague is suspected to be due to coexistence of plague resistant plague susceptible rodents in natural foci, and/or metapopulation structure of reservoirs. Here, we analyse the dynamics of plague propagation in Madagascar, a major focus of the disease endemic in the 1920s and central highlands. By combining deterministic and stochastic analyses, we show that endemicity is favoured by intermediate host population sizes, (i) large host populations, and (ii) the presence of resistant host populations account for plague endemicity, thanks to subdivision and subsequent reduction of size subpopulations, and the extinction- recolonization dynamics of disease. In light of these results, we suggest scenarios that explain the localized presence of plague in Madagascar.",0.5121560096740723
