summary,coherence_score
"Adherence to antiretroviral therapy (ART) is one of the most important aspects of treatment for HIV-positive patients. Adherence clubs are an innovative model to retain patients' care and facilitate task-shifting. In this study, we performed a pragmatic randomized controlled trial to compare loss of club-based care with loss of clinic-based care in a 1:1 clinic-community-based adherence club. We found that loss of club-based care was associated with a higher proportion of missed club visits and a higher proportion of lost clinic-based care. The risk of loss of club-based care was higher in participants assigned to community-based clubs than in those assigned to clinic-based clubs. The risk of loss of club-based care was higher in participants assigned to community-based clubs than in those assigned to clinic-based clubs. The risk of loss of club-based care was higher in participants assigned to community-based clubs than in those assigned to clinic-based clubs. The risk of loss of club-based care was higher in participants assigned to community-based clubs than in those assigned to clinic-based clubs.",0.49368926882743835
"Introns are a group of RNA introns that consist of a catalytic intron- encoded protein and a ribonucleoprotein particle that promote DNA integration intron mobility. Previously, we found that Lactococcus lactis Ll (LtrB) intron- encoded protein (LtrA) expressed intron RNA form ribonucleoprotein particles of bacterial cellular poles, potentially accounting for intron preferential insertion or insertion of oriC ter regions of the Escherichia coli chromosome. Here, we show that LtrB intron- encoded protein (LtrA) expressed intron RNA form ribonucleoprotein particles of bacterial cellular poles, potentially accounting for intron preferential insertion or insertion of oriC ter regions of the Escherichia coli chromosome. LtrB intron- encoded protein (LtrA) expressed intron RNA form ribonucleoprotein particles of bacterial cellular poles, potentially accounting for intron preferential insertion or insertion of oriC ter regions of the Escherichia coli chromosome. LtrB intron- encoded protein (LtrA) expressed intron RNA form ribonucleoprotein particles of bacterial cellular poles, potentially accounting for intron preferential insertion or insertion of oriC ter regions of the Escherichia coli chromosome. Here, we show that LtrB intron- encoded protein (LtrA) expressed intron RNA form ribonucleoprotein particles of bacterial cellular poles, potentially accounting for intron preferential insertion or insertion of oriC ter regions of the Escherichia coli chromosome.",0.4893917441368103
"Neuroscientists have long puzzled over the role of the middle temporal (MT) area of the brain in the integration of visual and spatial cues. In this study, we decoded the responses of macaques to visual and spatial cues in the middle temporal area and compared them to those of humans. We found that macaques respond to visual and spatial cues in the middle temporal area in the same way as humans. We also found that macaques respond to visual and spatial cues in the middle temporal area in the same way as humans.",0.4937499463558197
"MicroRNAs belonging to the microRNA-34 family have been identified as critical modulators of the p53 pathway potential tumor suppressors in human cancers. In this study, we generated mice carrying targeted deletions of members of the microRNA-34 family. We found that p53 function is intact in mice carrying targeted deletions of members of the microRNA-34 family. However, p53-deficient mice display increased susceptibility to spontaneous, irradiation-induced, and c-Myc- initiated tumorigenesis. Furthermore, contrast with p53-deficient mice, mice carrying targeted deletions of members of the microRNA-34 family display increased susceptibility to spontaneous, irradiation-induced, and c-Myc- initiated tumorigenesis.",0.49143680930137634
"Type 2 diabetes (T2DM) is the most common form of diabetes in humans and is caused by a loss of insulin-like peptide 2 (Ilp2) in the blood. We have developed a genetic tool to measure insulin-like peptide 2 (Ilp2) levels in fruit fly Drosophila melanogaster, a model organism with superb experimental genetics. We show that Ilp2 levels can be measured in fasting-feeding and feeding, demonstrating an adaptive Ilp2 secretion response to insulin receptor haploinsufficiency. We also show that tissue-specific dissection of the reduced insulin signaling phenotype revealed critical role in insulin signaling in specific peripheral tissues. These findings accelerate the functional dissection of diabetes genetics.",0.49076321721076965
"Cuticular lipids are lipids found in the cuticle of insects that communicate information about age, sex, and reproductive status to their oenocytes. In this study, we identified genes that control the production of cuticular lipids in Drosophila. We found that silencing of the gene spidey led to significant differences in cuticular lipid production and oenocyte survival. Conversely, inhibiting the gene expression of adulthood resulted in striking loss of oenocyte cells concomitant with reduction of cuticular hydrocarbons, desiccation resistance, and lifespan. We also found that inhibiting the gene expression of adulthood resulted in striking loss of oenocyte cells concomitant with reduction of cuticular hydrocarbons, desiccation resistance, and lifespan.",0.4908568561077118
Crimean-Congo hemorrhagic fever (CCHF) is an infectious disease caused by the Crimean-Congo virus. CCHF has been reported in Oman since 1995 and has been associated with a high mortality rate. CCHF was established in Oman in 1995 and was detected in four sporadic cases in 1996 and in four sporadic cases in 2011. The incidence of CCHF in Oman steadily increased from 2011 to 2017 and was clustered in Eid Al Adha. The major risk of infection was contact with animals and/or butchering 73/88 (83%) of cases. Severe cases were represented by 64 ( 72.7 %) of platelet count  50 x 109 / L 32 and 36.4 % of deaths. Intrafamilial spread of healthcare-associated infection was associated with infection. Preventive measures to reduce risks of transmission of animal handlers and butchers maintain safety in healthcare settings.,0.49379631876945496
"Trypanosoma brucei is a protozoan parasite that causes severe morbidity and mortality in Africa. It is a major cause of morbidity and mortality in sub-Saharan Africa and is a major cause of mortality in Europe. The mechanism of action of Trypanosoma brucei is poorly understood. We have identified a member of the mitochondrial carrier family, Tb14, as a prime candidate to mediate action of anti-parasite choline analogs. Depletion of Tb14 in the bloodstream of Trypanosoma brucei parasites increased resistance to the anti-parasite choline analogs 7 - fold 3 and 13 - fold, respectively, compared to uninduced cells. Furthermore, depletion of Tb14 in the bloodstream of Trypanosoma brucei parasites increased parasite susceptibility to the anti-parasite choline analogs 7 - fold 3 and 13 - fold, respectively, compared to uninduced cells. In contrast, depletion of Tb14 in the bloodstream of Trypanosoma brucei parasites increased parasite susceptibility to the anti-parasite choline analogs 7 - fold 3 and 13 - fold, respectively, compared to uninduced cells. We show that depletion of Tb14 in the bloodstream of Trypanosoma brucei parasites increased parasite susceptibility to the anti-parasite choline analogs 7 - fold 3 and 13 - fold, respectively, compared to uninduced cells. Furthermore, depletion of Tb14 in the bloodstream of Trypanosoma brucei parasites increased parasite susceptibility to the anti-parasite choline analogs 7 - fold 3 and 13 - fold, respectively, compared to uninduced cells.",0.4915357530117035
"Gene co-expression networks are networks of genes that interact with each other to express genes. We have developed a method for differential analysis of gene co-expression networks that allows us to look at large-scale changes in the aging of mice. We identified a number of functional gene groups that change co-expression age. We also identified a modular (against uniform) decline in co-expression age. We found that genes prone to declining co-expression tend to co-locate on the chromosome. Finally, we found that genes prone to declining co-expression tend to co-locate on the chromosome.",0.49297767877578735
"The long-distance chromosomal interactions between cells have been shown to regulate gene expression. However, the extent to which these long-distance interactions regulate gene expression remains unclear. Here, we developed a medium-variable throughput assay to screen for functional long-distance interactions that affect the average expression level of reporter gene cell-to-cell variability (noise) in a single cell. We found that the expression level of reporter gene cell-to-cell variability (noise) is affected by the activity of the MET3 promoter (Met3pr), which is located at a distance of 1 kb from the genome. We also found that the MET3pr activity case exhibits distinct patterns including low expression / high noise, low expression / low noise, high expression / low noise, and high expression / low noise. We also found that the clustering of genes in the native genome enhances transcription of endogenous MET4 - targeted genes. Overall, our results demonstrate that a small fraction of long-distance chromosomal interactions affect gene expression in yeast.",0.49255919456481934
"The mosquito Aedes aegypti transmits important human arboviruses, including dengue, yellow fever and chikungunya viruses. The genome of Ae. aegypti contains 4,758 scaffolds, assigned to a chromosome, but the genome is poorly assembled, resulting in genome misassemblies. Here, we show that the genome assembly of Ae. aegypti can be improved by correcting the misassemblies of the current genome. We generate a genetic map of Ae. aegypti and generate a list of candidate genes affecting trait.",0.4934577941894531
Leptospirosis is an important neglected bacterial zoonosis that is largely overlooked in Africa. The prevalence of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 3 % respectively. The geographic distribution of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively. The prevalence of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively. The geographic distribution of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively. The prevalence of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively. The geographic distribution of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively. The prevalence of acute human leptospirosis and the incidence of pathogenic Leptospira infection in Africa are estimated to be 2 and 2 % respectively.,0.49350884556770325
"Mycosphaerella graminicola is a fungus that infects wheat and wild grasses. The pathogen emerged in the Fertile Crescent 10,000 years ago and has been closely related to other Mycosphaerella pathogens. We used a comparative genomics approach to assess the process of host affected genome structure by M. graminicola divergence, the closest known progenitor species of M. graminicola. We found evidence of structural rearrangements in the dispensable chromosomes of M. graminicola strain known to harbor thirteen essential chromosomes plus dispensable chromosomes. We also found evidence of differences in the transmission of recombination patterns between essential and dispensable chromosomes. We identified 43 candidate genes showing evidence of positive selection, encoding potential pathogen effector proteins. We conclude that divergence pathogens accompanied structural rearrangements in small dispensable chromosomes and footprints positive selection present small number of protein coding genes.",0.4928254187107086
"The recognition motif (RRM) is a common RNA binding domain of eukaryotic proteins and is a great value engineer for target RNAs in the arbitrary sequence. Recently, the Rbfox protein, mutations R118D, E147R, N151S, and E152 T were designed to target the oncogenic precursor oncogenic 21. In this study, we used a variety of molecular dynamics-based approaches to predict specific interactions between the Rbfox protein and the oncogenic precursor oncogenic 21. Overall, run approximately 50 microseconds enhanced sampling of the plain molecular dynamics simulations engineered complex wild-type Rbfoxpre- and 20b mutated systems were designed and tested. Overall, run approximately 50 microseconds enhanced sampling of the plain molecular dynamics simulations engineered complex wild-type Rbfoxpre- and 20b mutated systems were designed and tested.",0.4893921911716461
"Escherichia coli (E. coli) is one of the most pathogenic bacteria in the world. The pathogenicity of E. coli can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, the pathogenicity of E. coli in plants, and the pathogenicity of E. coli in plants. The pathogenicity of E. coli in humans can be attributed to a number of factors, including the pathogenicity of E. coli in humans, the pathogenicity of E. coli in humans, the pathogenicity of E. coli in animals, and the pathogenicity of E. coli in plants. coli in humans.",0.49098601937294006
Wolbachia is an intracellular bacterium that manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations. Wolbachia manipulates host reproduction in ways to foster frequency increases in host populations.,0.4894002377986908
"Chagas disease is an infectious disease caused by the protozoan parasite T. cruzi. The disease is endemic in Latin America and accounts for 25 % of new infections estimated at 15,000 infected infants each year. The current diagnostic methods used to detect congenital Chagas disease in Latin America are based on microscopy, which has a low sensitivity and high loss of follow-up. We developed a urine test ( Chunap) to detect T. cruzi antigens early in the diagnosis of congenital Chagas disease. In this study, we evaluated the ability of Chunap to detect T. cruzi antigens early in the diagnosis of congenital Chagas disease. Chunap specificity was 96.5 % (71/74, 12/12 non-endemic specimens) and specificity was 96.5 % (71/74, 12/12 non-endemic specimens). Chunap potential developed as a simple sensitive test for early diagnosis of congenital Chagas disease.",0.4826076030731201
"Hepatitis B virus (HBV) persists in global viral-specific T cell dysfunction, and T-cell dysfunction has been shown to correlate with clinical outcomes. In this study, we examined the frequency of T-cell dysfunction in chronic hepatitis B (CHB) and acute hepatitis B (CHB) patients in North America. We found that CHB was associated with increased Tbet/Eomesdim phenotypes of V1+T-cells, significant correlations with Tbet/Eomesdim phenotypes of V1+T-cells, and significant correlations with Tbet/Eomesdim phenotypes of V1+T-cells. Furthermore, we found that early IFN-/Ionomycin stimulation correlated inversely with serum HBV DNA, and that IFN-/Ionomycin stimulation correlated inversely with PMA/Ionomycin stimulation. These findings suggest that IFN-/Ionomycin stimulation may be a novel therapeutic target for the treatment of chronic hepatitis B.",0.4823174476623535
"Francisella tularensis (Ft) causes frequently fatal and acute necrotic pneumonia in humans and animals. Following lethal infection, the lungs predominantly consist of immature myeloid cells and subsequent myeloid cell death drive host mortality. In this study, we show that Nlrp3, an inflammasome-dependent IL-1 and IL-18-dependent cytokine, is essential for the protection of the lung from lethal infection. In addition, Nlrp3 appears to be dispensable resistance to infection of Francisella novicida, considered to be a role infection virulent Type strain of SchuS4 attenuated Type B live vaccine strain LVS. We show that Nlrp3 is essential for the protection of the lung from lethal infection of Francisella tularensis. In addition, Nlrp3 appears to be dispensable resistance to infection of Francisella tularensis, considered to be a role infection virulent Type strain of SchuS4 attenuated Type B live vaccine strain LVS. We show that Nlrp3 is essential for the protection of the lung from lethal infection of Francisella tularensis.",0.48299160599708557
"Dopamine is thought to play a central role in the brain’s ability to control behaviour. However, the mechanism by which dopamine affects the brain’s ability to control behaviour is not well understood. In this study, we show that changes in dopamine levels in the frontal cortex can lead to changes in the brain’s ability to control behaviour. We also show that changes in dopamine levels in the frontal cortex can lead to changes in the brain’s ability to control behaviour. We show that changes in dopamine levels in the frontal cortex can lead to changes in the brain’s ability to control behaviour. We also show that changes in dopamine levels in the frontal cortex can lead to changes in the brain’s ability to control behaviour.",0.48227518796920776
"Human immunodeficiency virus type 1 (HIV-1) is the most common human immunodeficiency virus (HIV) in the world. The virus is transmitted to the host through the interaction between dendritic cells (DCs) and dendritic cells derived from glycosphingolipids (GSLs). DC-mediated trans infection is extremely efficacious and results in infection of multiple CD4 + T cells cells cells. However, the mechanism by which DC-dependent HIV dissemination occurs remains unclear. Here, we demonstrate that type IFN- inducible Siglec-1 (CD169), a DC receptor, captures HIV GM3-dependent manner. CD169 is a type IFN- inducible CD169 receptor that is abrogated in DC-mediated HIV capture and abrogated in DC-dependent HIV dissemination. We demonstrate that type IFN- inducible Siglec-1 (CD169), a DC receptor, captures HIV GM3-dependent manner. CD169 is a type IFN- inducible CD169 receptor that is abrogated in DC-mediated HIV capture and abrogated in DC-dependent HIV dissemination. We demonstrate that type IFN- inducible Siglec-1 (CD169) is a type IFN- inducible CD169 receptor that is abrogated in DC-mediated HIV capture and abrogated in DC-dependent HIV dissemination.",0.4824585020542145
"Visceral leishmaniasis (VL) is a major public health problem in endemic regions of South Asia, East Africa, and Brazil. VL is caused by the Leishmania donovani complex and is usually fatal. Rapid field diagnosis relies principally on demonstration of anti-Leishmania antibodies in clinically suspected cases. The rK39 immunochromatographic rapid diagnostic test (RDT) based on rK39 is a fragment of kinesin-related gene derived from Brazilian L. chagasi, recognised as L. infantum, originating in Europe. Despite reliability in South Asia, rK39 test reported lower sensitivity in East Africa. Here, we analysed the diversity of rK39 sequences in East African and South Asian L. donovani strains. We found that East African strains display significant diversity in the rK39 sequence compared to South Asian strains. The diversity of rK39 sequences in East African and South Asian L. donovani strains is sufficient to influence the performance of rK39 in East Africa.",0.48276424407958984
"Buruli ulcer (BU) is one of the most common chronic ulcers in sub-Saharan Africa and is a major cause of morbidity and mortality. In this paper, we describe a pioneering attempt to establish a therapeutic community for patients suffering from BU chronic ulcers requiring long-term hospital care in Benin. The pilot project was undertaken in concert with a previous hospital serving patients suffering from advanced stage BU chronic ulcers. The aim of the pilot project was to evaluate the impact of establishing therapeutic community on the impact of practitioner patient relations. The pilot project was implemented in concert with a previous hospital serving patients suffering from advanced stage BU chronic ulcers. The aim of the pilot project was to investigate patients’ understanding of illness treatment, identify questions patients were asking about their treatment, level of social support, and the information gap between hospital staff and patients. The pilot project was implemented in concert with a previous hospital serving patients suffering from advanced stage BU chronic ulcers. The aim of the pilot project was to evaluate the impact of establishing therapeutic community on the impact of practitioner patient relations. The pilot project was implemented in concert with a previous hospital serving patients suffering from advanced stage BU chronic ulcers.",0.48283904790878296
"DNA synthesis is a critical step in the progression of many diseases, such as cancer and neurodegenerative diseases. However, the mechanisms by which DNA synthesis is regulated are poorly understood. Here, we show that a subset of replication stress cells, known as Rrm3, controls the origin of DNA synthesis. The N-terminal domain of Rrm3 is required for control of DNA synthesis and maps residues 186–212 critical for repair of the Orc origin recognition associates complex. We show that Rrm3 is physically separable to the Orc origin recognition associates complex, and that the N-terminal domain of Rrm3 is required for control of DNA synthesis and maps residues 186–212 critical for repair of the Orc origin recognition associates complex. Our findings suggest that the N-terminal domain of Rrm3 is physically separable to the Orc origin recognition associates complex, and that the N-terminal domain of Rrm3 is required for control of DNA synthesis.",0.4825611710548401
"Trypanosoma brucei (T.b. rhodesiense) causes acute form of human African trypanosomiasis (HAT) in eastern and southern African countries. The disease is associated with chronic haemo- lymphatic stage infection compared to countries, Uganda and Malawi, where HAT is associated with acute marked neurological impairment. We conducted a case-control study involving 202 subjects, 70 cases and 132 controls in the northern region of Malawi. We found a strong association between APOL1 G2 allele (p = 0.0000105) and T.b. rhodesiense HAT. We also found a strong association between APOL1 G2 allele and T.b. rhodesiense HAT. We also found a strong association between APOL1 G2 allele and T.b. rhodesiense HAT.",0.4829258322715759
"Infection with Plasmodium vivax results in strong activation of monocytes, important components of the systemic inflammatory response to parasite control. Overall goal of this study is to define the role of monocytes in P. vivax malaria. We demonstrate that P. vivax-infected patients display significant increase in circulating monocytes, defined as CD14+CD16 (classical), CD14+CD16 + (inflammatory) and CD14loCD16 + ( patrolling) cells. CD14+CD16 + monocytes are the primary source of pro-inflammatory cytokines, CD14 + cells, and particular CD14+CD16 + monocytes, expressed highest levels of activation markers, including chemokine receptors adhesion molecules. Morphologically, CD14 + distinguished CD14lo monocytes displaying larger active mitochondria, and CD14+CD16 + monocytes efficientizing P. vivax-infected reticulocytes, induced produce high levels of intracellular- reactive oxygen species. Importantly, antibodies specific to ICAM-1 and PECAM-1 LFA-1 efficiently blockedosis of infected reticulocytes monocytes.",0.48247215151786804
"American Tegumentary Leishmaniasis (ATL) is a neglected tropical disease caused by the parasite Leishmania amazonensis. ATL is caused by infection with the parasite Leishmania amazonensis. ATL is caused by the overexpression of the cytokine Interleukin-32 (IL-32). IL-32 is a cytokine involved in host defense against Leishmania. In this study, we investigated the role of IL-32 in infection by silencing overexpression of IL-32 in macrophages infected with Leishmania amazonensis. We found that overexpression of IL-32 in macrophages infected with Leishmania amazonensis is closely related to the cytokine IL-8. We also found that overexpression of IL-32 in macrophages infected with Leishmania amazonensis is regulated by nitric oxide and cathelicidin -defensin 2. Mechanistically, effects explained by nitric oxide and cathelicidin -defensin 2 production regulated IL-32. Thus, IL-32 is a crucial cytokine involved in host defense against Leishmania.",0.4827648401260376
"The spectrin heterotetramer is a complex molecule with a wide range of structural and functional properties. The molecular structure of the spectrin heterotetramer is reasonably defined, but the structural basis for the dramatic molecular shape change and molecular length increase-fold, known as spectrin shape change, is unknown. In this study, we combine previously reported biochemical high-resolution crystallographic data with structural mass spectroscopy electron microscopic data to derive detailed quaternary structure spectrin heterotetramer. We show that the spectrin quaternary structure is able to undergo seamless-fold extension of the remaining linear filament of the spectrin heterotetramer, experimentally observed property. Furthermore, we show that the spectrin quaternary structure mechanism is similar to the prototypical Chinese Finger Trap : shorter molecular lengths spectrin hollow cylinder extends increasing pitch spectrin repeat, decreases internal diameter, and the spectrin quaternary structure is supported by zero-length chemical crosslink data indicative of approximately 90 degree bend adjacent spectrin repeats.",0.48232999444007874
"Caenorhabditis elegans (C. elegans) is a slow-growing worm that has been shown to have a robust lifespan. However, the role of the transcription factor DAF-16 in promoting longevity has not been well understood. In this study, we show that DAF-16 is required for germline proliferation in C. elegans, but not for germline tumorigenic activity. In contrast, DAF-16 is required for germline tumorigenic activity in C. elegans, but not for germline tumorigenic activity in C. elegans. In contrast, DAF-16 is required for germline tumorigenic activity in C. elegans, but not for germline tumorigenic activity in C. elegans. In contrast, DAF-16 is required for germline tumorigenic activity in C. elegans, but not for germline tumorigenic activity in C. elegans. In contrast, DAF-16 is required for germline tumorigenic activity in C. elegans, but not for germline tumorigenic activity in C. elegans. In contrast, DAF-16 is required for germline tumorigenic activity in C. elegans, but not for germline tumorigenic activity in C. elegans.",0.48226988315582275
"Rhodococcus opacus PD630 is an Actinomyles bacteria that bioconverts diverse range of organic substrates to lipid large quantities of energy-rich triacylglycerols (TAGs). We describe the genetic basis of Rhodococcus oleaginous metabolism, sequenced performed comparative analysis of 9.27 Mb R. opacus PD630 genome. Metabolic- reconstruction assigned 2017 enzymatic reactions 8632 R. opacus PD630 genes identified, and 261 genes implicated in R. opacus PD630 TAGs cycle metabolic reconstruction gene family analysis. We identified pentadecanoic, heptadecanoic, cis-heptadecenoic, and odd-carbon fatty acids high in abundance stores of TAGs.",0.48242607712745667
"Cancer is the most common cause of death in the United States, and is the leading cause of cancer-related disability worldwide. Cancer is driven by mutations in the DNA of cancer cells. These mutations are responsible for the formation of new cancer cells and the initiation of cancer. In this study, we show that inflammation, a known cancer risk factor relevant to chronic inflammatory diseases, is a potent inducer of DNA damage and inflammation-induced cell proliferation. We also show that inflammation-induced cell proliferation is synergistic with DNA damage and inflammation-induced cell proliferation. Taken together, these studies demonstrate that inflammation acts synergistically with DNA damage and inflammation-induced cell proliferation to drive cancer recurrence.",0.4829449951648712
"MicroRNAs are short noncoding RNAs that play important roles in post-coding gene regulation. MicroRNAs are short noncoding RNAs that play important roles in post-coding gene regulation. MicroRNAs are short noncoding RNAs that play important roles in post-coding gene regulation. The mechanism by which microRNA genes are regulated is poorly understood. In this study, we used a novel promoter prediction method, called CoVote, to identify the putative core promoters of known microRNA genes. We found that the core promoters of microRNA genes are similar to those of known cis-acting elements of transcription initiation. We also found that the core promoters of microRNA genes are conserved between different species of microRNA genes.",0.4823121428489685
"ivermectin is a drug used to treat strongyloidiasis, soil transmitted helminthiases, and onchocerciasis. In this study, we evaluated the effect of ivermectin distribution on the prevalence of strongyloidiasis, soil transmitted helminthiases, and onchocerciasis endemic in Esmeraldas, Ecuador. We found that ivermectin distribution reduced the prevalence of strongyloidiasis, soil transmitted helminthiases, and onchocerciasis endemic. We also found that ivermectin distribution significantly reduced the prevalence of T. trichiura, A. lumbricoides hookworm, and A. lumbricoides hookworm. We also found that ivermectin distribution significantly reduced the prevalence of T. trichiura, A. lumbricoides hookworm, and A. lumbricoides hookworm.",0.4823514521121979
"The brain learns information by changing the structure of its networks of neurons based on firing activity. In the auditory brainstem of the barn owl, the axonal dendritic delays are a key part of the learning process. Previous studies have shown that STDP selectively potentiates feed-forward connections specific to axonal dendritic delays, underlies behavioral functions in sound. In this study, we show that STDP selectively potentiates feed-forward connections specific to axonal dendritic delays, underlies behavioral functions in sound. Furthermore, we show that STDP selectively potentiates feed-forward connections specific to axonal dendritic delays, underlies behavioral functions in sound. Furthermore, we show that STDP selectively potentiates feed-forward connections specific to axonal dendritic delays, underlies behavioral functions in sound.",0.4822644293308258
HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are diseases caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection. HTLV-associated myelopathy (HAM) and tropical spastic paraparesis (TSP) are caused by herpes simplex virus (HSV) infection.,0.4822680354118347
"Zoonotic Visceral Leishmaniasis (ZVL) is a neglected tropical disease caused by the protozoan parasite Leishmania infantum, which is transmitted to humans by blood-feeding phlebotomine flies. Systemic insecticides are currently registered in a zoo-philic pool of blood feeding phlebotomine flies. We developed a mathematical model to predict the impact of community-wide use of systemic insecticides on L. infantum transmission dynamics in dogs and the vectorial capacity term represent transmission of L. infantum-hosting dogs phlebotomine flies. We evaluated outcomes in wide range scenarios comprising different combinations of initial insecticide efficacy, duration of insecticide efficacy time, proportion of dog population treated ( 60 %, 70 % & 80 %), and the proportion of dog population treated ( 60 %, 70 % & 80 %). reduction in human infection incidence achieved different combinations of insecticide efficacy, duration of dog coverage, and the proportion of dog population treated ( 60 %, 70 % & 80 %).",0.4827769100666046
"bubonic plague is a highly virulent disease that is endemic in many parts of the world. However, the factors responsible for its persistence are poorly known. Classically, plague persistence is suspected to be coexistence between plague resistant susceptible rodents and natural reservoirs, and/or metapopulation structure. However, the effect of these two factors on plague persistence is not well understood. In this paper, we analyse the dynamics of plague propagation in Madagascar, a major focus disease endemic in the central highlands of the country. We combine deterministic analyses with sensitivity analyses to find that plague endemicity favoured intermediate host population sizes and that the presence of resistant rats sufficient explain the long-term persistence of plague. We also find that plague endemicity accounts for plague endemicity thanks to a reduction in the size of subpopulations, extinction-recolonization dynamics and disease dynamics.",0.48287829756736755
"Categorization is an important cognitive process that corrects stimulus challenging categories overlapping boundaries. In perceptual categorization, the correct categorization stimulus is challenging categories overlapping boundaries. In this study, we tested whether human subjects learn to use category distributions prior to probabilities. We asked subjects to classify frequency tone burst overlapping, uniform categories according to perceived tone frequency. systematically varied prior probability presenting tone burst frequency originating versus category. We measured subject frequency-thresholds discrimination and sensory uncertainty levels and found that subjects learned changes in prior probabilities early in testing information influence categorization. We found that a Bayesian model led to optimal sub-optimal decision behavior (i.e. probability matching). We also found that probability matching provided better account for human decision behavior than a model that fits confirmed subjects able to learn category prior probabilities approximate forms of category distributions.",0.48239395022392273
"Haemophilus pharyngitis is the most common cause of acute otitis media in the United States. The disease is caused by a bacterial infection of the ear, which leads to the formation of a bacterial biofilm, which is the first step in the development of intracellular bacterial communities. In this study, we investigated the effect of transient depletion of heme-iron in Haemophilus pharyngitis media on the formation of biofilms. We found that Haemophilus sequentially depletes heme-iron in heme-iron replete media and that this depletion potentiates biofilm changes 72 hours after infection. We also found that heme-iron restriction promotes the survival advantage of Haemophilus pharyngitis in a co-infection model of human otitis media. Our data suggest that nutritional immunity may be an important factor in the development of intracellular bacterial communities.",0.48273563385009766
"The rok gene of Bacillus subtilis has been identified as a negative regulator of competence development. We found that rok binds extended regions of the B. subtilis genome and that rok deletion resulted in higher excision element, ICEBs1, a conjugative transposon found integrated in the B. subtilis genome. We also found that rok deletion resulted in higher excision element, ICEBs1, a conjugative transposon found integrated in the B. subtilis genome. We found that rok deletion resulted in higher excision element, ICEBs1, a conjugative transposon found integrated in the B. subtilis genome. We also found that rok deletion resulted in higher excision element, ICEBs1, a conjugative transposon found integrated in the B. subtilis genome.",0.48239579796791077
